Country_Code,Year,Population,Gdp
GIN,1993,6897171.0,9.28929
GNB,1993,1043421.0,2.05841
GUY,1993,754141.0,2.68269
HTI,1993,7460684.0,23.5465
HND,1993,5394416.0,20.6559
HKG,1993,5901000.0,193.2111
HUN,1993,10357523.0,159.7723
ISL,1993,263725.0,8.1617
IND,1993,927403866.0,1784.538
IDN,1993,190851184.0,990.66
IRN,1993,59723761.0,541.552
IRQ,1993,18955087.0,91.3129
IRL,1993,3576261.0,102.2219
ISR,1993,5261000.0,121.641
ITA,1993,56831821.0,1928.24
JAM,1993,2484583.0,22.9501
JPN,1993,124829000.0,4274.14
JOR,1993,4201559.0,31.2178
KAZ,1993,16380672.0,160.471
KEN,1993,26136217.0,77.8173
KIR,1993,75711.0,0.13669
KWT,1993,1772610.0,79.9787
KGZ,1993,4516700.0,13.2696
LAO,1993,4619946.0,9.19598
LVA,1993,2563290.0,21.4174
LBN,1993,3246129.0,37.8189
LSO,1993,1822237.0,2.95288
LBR,1993,1976701.0,1.08894
LBY,1993,4755134.0,114.887
LTU,1993,3682613.0,39.6632
LUX,1993,397475.0,27.8233
MAC,1993,370195.0,20.1766
MDG,1993,12675469.0,20.804
MWI,1993,9710335.0,9.79126
MYS,1993,19484901.0,244.9624
MDV,1993,242596.0,2.26361
MLI,1993,9087173.0,12.9316
MLT,1993,371308.0,7.17586
MTQ,1993,364374.0,4.72723
MRT,1993,2198538.0,8.49067
MUS,1993,1097374.0,9.53427
MEX,1993,88625440.0,1311.174
FSM,1993,103901.0,
MDA,1993,2973114.0,
MNG,1993,2263196.0,7.03917
MNE,1993,610170.0,
MSR,1993,,
MAR,1993,26155204.0,99.2323
MOZ,1993,14370950.0,6.52883
NAM,1993,1555098.0,9.64749
NRU,1993,10287.0,
NPL,1993,20489973.0,32.9401
NLD,1993,15290368.0,547.625
ANT,1993,145766.0,2.68778
NCL,1993,184496.0,
NZL,1993,3572200.0,86.93441
NIC,1993,4462496.0,13.5306
NER,1993,8860297.0,9.30395
NGA,1993,102700751.0,314.464
NIU,1993,,
PRK,1993,21265832.0,43.1522
MKD,1993,1984024.0,16.9272
MNP,1993,45763.0,
NOR,1993,4311991.0,188.1799
OMN,1993,2072106.0,61.1194
PAK,1993,117086680.0,365.807
PSE,1993,2262676.0,
PAN,1993,2629584.0,28.567
PNG,1993,4949053.0,13.7458
PRY,1993,4555518.0,38.3685
PER,1993,23408135.0,119.604
PHL,1993,66593904.0,262.2776
POL,1993,38461408.0,414.673
PRT,1993,9964675.0,223.7879
PRI,1993,3615497.0,54.7821
QAT,1993,501479.0,28.1389
REU,1993,647590.0,11.072
ROU,1993,22763280.0,231.1987
RUS,1993,148458777.0,2262.011
RWA,1993,6263758.0,5.78708
KNA,1993,41141.0,0.614197
LCA,1993,143402.0,1.60238
SPM,1993,,
VCT,1993,108036.0,0.733437
WSM,1993,167117.0,0.515419
STP,1993,127066.0,0.401873
SAU,1993,17763297.0,872.702
SEN,1993,8226749.0,19.3075
SRB,1993,7699307.0,
SYC,1993,72253.0,1.097594
SLE,1993,4328965.0,5.46428
SGP,1993,3313471.0,140.4743
SVK,1993,5325305.0,65.0208
SVN,1993,1991746.0,34.2936
SLB,1993,339501.0,0.667201
SOM,1993,7315864.0,7.59531
ZAF,1993,39633754.0,397.4599
KOR,1993,44194628.0,665.947
SSD,1993,5185712.0,
ESP,1993,39361262.0,1020.489
LKA,1993,17924827.0,70.219
SDN,1993,22527837.0,51.5598
SUR,1993,428028.0,4.55132
SWE,1993,8718561.0,269.5512
CHE,1993,6938265.0,362.7809
SYR,1993,13565074.0,51.9447
TWN,1993,20923100.0,414.9956
TJK,1993,5593317.0,12.6038
TZA,1993,27887204.0,35.66298
THA,1993,58337773.0,495.735
BHS,1993,271065.0,8.51965
TLS,1993,806867.0,
TGO,1993,4029044.0,5.36048
TON,1993,95556.0,0.401013
TTO,1993,1243605.0,13.0607
TUN,1993,8795934.0,49.6611
TUR,1993,56653808.0,789.346
TKM,1993,4010789.0,27.138
TCA,1993,14526.0,
TUV,1993,9194.0,
VIR,1993,106578.0,1.3797
UGA,1993,19175986.0,19.09312
UKR,1993,52179200.0,526.209
ARE,1993,2173135.0,213.82
GBR,1993,57718614.0,1721.983
USA,1993,259919000.0,10424.87
URY,1993,3177734.0,39.9477
UZB,1993,21942000.0,67.0072
VUT,1993,159743.0,0.36738
VEN,1993,21016900.0,363.5081
VNM,1993,72300308.0,160.8
ESH,1993,,
YEM,1993,13634082.0,43.9121
ZMB,1993,8656484.0,73.6229
ZWE,1993,11092775.0,18.2991
AFG,1994,17075728.0,18.6874
ALB,1994,3207536.0,12.3567
DZA,1994,28213777.0,225.834
ASM,1994,52099.0,
AGO,1994,13503753.0,45.8333
ATA,1994,,
ATG,1994,67201.0,1.14156
ARG,1994,34402669.0,544.914
ARM,1994,3283664.0,7.85138
ABW,1994,76705.0,2.3502
AUS,1994,17855000.0,569.261
AUT,1994,7936118.0,292.5666
AZE,1994,7596550.0,26.5055
BHR,1994,549590.0,24.2533
BGD,1994,112737684.0,191.575
BRB,1994,264893.0,3.43628
BLR,1994,10226955.0,64.9134
BEL,1994,10115603.0,347.3189
BLZ,1994,201679.0,1.19213
BEN,1994,5714215.0,12.2955
BMU,1994,59320.0,4.36364
BTN,1994,531905.0,1.53062
BOL,1994,7466792.0,32.8572
BIH,1994,3936527.0,7.70339
BWA,1994,1434061.0,12.48478
BRA,1994,159432717.0,1710.085
VGB,1994,19068.0,0.643964
BRN,1994,289452.0,20.4065
BGR,1994,8443591.0,68.6595
BFA,1994,9816584.0,9.24291
BDI,1994,5898964.0,5.62345
CPV,1994,376409.0,1.09534
KHM,1994,10317901.0,10.9638
CMR,1994,13230978.0,31.367
CAN,1994,29000663.0,953.426
CYM,1994,30521.0,1.75525
CAF,1994,3135017.0,3.54916
TCD,1994,6781057.0,7.13283
CHL,1994,14166346.0,160.6791
CHN,1994,1191835000.0,2672.97
COL,1994,35758978.0,306.739
COM,1994,462280.0,1.15598
COG,1994,2632345.0,10.0035
COD,1994,40252973.0,36.4892
COK,1994,,
CRI,1994,3458829.0,34.5823
HRV,1994,4652024.0,60.1599
CUB,1994,10838461.0,58.4575
CYP,1994,837104.0,
CZE,1994,10333587.0,207.8545
CIV,1994,13735438.0,56.6832
DNK,1994,5206180.0,202.6316
DJI,1994,622364.0,2.42351
DMA,1994,71044.0,0.542959
DOM,1994,7683707.0,50.2145
ECU,1994,11207999.0,88.2543
EGY,1994,61095804.0,422.468
SLV,1994,5561916.0,31.2722
GNQ,1994,479099.0,0.639551
ERI,1994,2218436.0,3.61721
EST,1994,1462514.0,16.1147
SWZ,1994,907622.0,4.93349
ETH,1994,55180993.0,33.2627
FLK,1994,,
FRO,1994,45848.0,
FJI,1994,765607.0,5.57491
FIN,1994,5088333.0,145.6829
CSK,1994,,
SCG,1994,,
SUN,1994,,
YUG,1994,,
FRA,1994,59327200.0,1932.475
GUF,1994,,
PYF,1994,214196.0,
GAB,1994,1057252.0,18.1356
GEO,1994,4836076.0,13.1068
DEU,1994,81438348.0,2948.873
GHA,1994,16561677.0,45.7249
GIB,1994,28605.0,
GRC,1994,10512922.0,244.593
GRL,1994,55500.0,2.63092
GRD,1994,99345.0,0.795228
GLP,1994,401066.0,6.17798
GUM,1994,142806.0,
GTM,1994,10037522.0,61.1952
GIN,1994,7081119.0,9.65808
GNB,1994,1066345.0,2.12428
GUY,1994,758896.0,2.91134
HTI,1994,7602318.0,20.9835
HND,1994,5548969.0,20.4142
HKG,1994,6035400.0,204.8735
HUN,1994,10343355.0,164.481
ISL,1994,266021.0,8.45624
IND,1994,945601828.0,1895.428
IDN,1994,193917458.0,1065.356
IRN,1994,60590608.0,539.653
IRQ,1994,19539348.0,87.0963
IRL,1994,3590386.0,107.9011
ISR,1994,5399000.0,130.169
ITA,1994,56843400.0,1972.232
JAM,1994,2509042.0,23.1549
JPN,1994,125178000.0,4315.77
JOR,1994,4410357.0,32.7791
KAZ,1994,16145766.0,141.271
KEN,1994,26950508.0,79.8661
KIR,1994,76668.0,0.138485
KWT,1994,1659300.0,86.8726
KGZ,1994,4515100.0,10.6164
LAO,1994,4735837.0,9.94628
LVA,1994,2520742.0,21.5567
LBN,1994,3403359.0,40.8842
LSO,1994,1861323.0,3.04915
LBR,1994,1986491.0,0.851964
LBY,1994,4854871.0,117.11
LTU,1994,3657144.0,35.7897
LUX,1994,402925.0,28.8861
MAC,1994,377805.0,21.0346
MDG,1994,13066544.0,20.7952
MWI,1994,9745695.0,8.78862
MYS,1994,19977508.0,267.5353
MDV,1994,248582.0,2.43372
MLI,1994,9334893.0,13.6279
MLT,1994,374797.0,7.38547
MTQ,1994,366254.0,4.86375
MRT,1994,2255520.0,8.23079
MUS,1994,1112846.0,9.92863
MEX,1994,90156396.0,1375.85
FSM,1994,106030.0,
MDA,1994,2964277.0,
MNG,1994,2280475.0,7.20194
MNE,1994,611389.0,
MSR,1994,,
MAR,1994,26584473.0,109.739
MOZ,1994,14948050.0,6.95537
NAM,1994,1591826.0,9.81437
NRU,1994,10496.0,
NPL,1994,21040899.0,34.8792
NLD,1994,15382838.0,564.101
ANT,1994,145132.0,2.83424
NCL,1994,189482.0,
NZL,1994,3620000.0,92.80711
NIC,1994,4559010.0,13.982
NER,1994,9168316.0,9.47652
NGA,1994,105293701.0,308.7567
NIU,1994,,
PRK,1994,21577979.0,42.2414
MKD,1994,1981713.0,16.6225
MNP,1994,45361.0,
NOR,1994,4336613.0,197.5998
OMN,1994,2148416.0,63.4696
PAK,1994,120362764.0,379.478
PSE,1994,2366298.0,
PAN,1994,2684117.0,29.4038
PNG,1994,5065664.0,14.5626
PRY,1994,4666096.0,40.4351
PER,1994,23851405.0,134.211
PHL,1994,68180846.0,273.7488
POL,1994,38542652.0,436.62
PRT,1994,9991525.0,229.3218
PRI,1994,3649237.0,57.0746
QAT,1994,507044.0,28.5383
REU,1994,660565.0,11.2381
ROU,1994,22730211.0,240.218
RUS,1994,148407912.0,1972.452
RWA,1994,5936253.0,2.87918
KNA,1994,41618.0,0.647391
LCA,1994,145080.0,1.6303
SPM,1994,,
VCT,1994,108059.0,0.718495
WSM,1994,168689.0,0.548466
STP,1994,129426.0,0.410714
SAU,1994,18214475.0,877.578
SEN,1994,8461066.0,19.2983
SRB,1994,7734639.0,
SYC,1994,74205.0,1.088717
SLE,1994,4309780.0,5.35787
SGP,1994,3419048.0,156.0636
SVK,1994,5346331.0,69.0556
SVN,1994,1989443.0,36.1201
SLB,1994,349273.0,0.72111
SOM,1994,7372592.0,6.00033
ZAF,1994,40564061.0,410.177
KOR,1994,44641540.0,727.67
SSD,1994,5111371.0,
ESP,1994,39549108.0,1044.793
LKA,1994,18094474.0,75.9268
SDN,1994,23338465.0,52.0786
SUR,1994,435099.0,4.70561
SWE,1994,8780745.0,279.7934
CHE,1994,6993795.0,367.411
SYR,1994,13950486.0,55.6915
TWN,1994,21109450.0,446.132
TJK,1994,5679169.0,9.91918
TZA,1994,28792649.0,36.22206
THA,1994,58875275.0,535.379
BHS,1994,275849.0,8.78793
TLS,1994,827828.0,
TGO,1994,4120615.0,6.16361
TON,1994,95739.0,0.420873
TTO,1994,1249527.0,13.5259
TUN,1994,8967916.0,51.2395
TUR,1994,57564209.0,752.498
TKM,1994,4115105.0,22.4432
TCA,1994,15399.0,
TUV,1994,9259.0,
VIR,1994,107318.0,1.25309
UGA,1994,19793541.0,20.31577
UKR,1994,51921400.0,405.707
ARE,1994,2294377.0,228.566
GBR,1994,57865745.0,1786.871
USA,1994,263126000.0,10844.82
URY,1994,3201149.0,42.8564
UZB,1994,22377000.0,63.7258
VUT,1994,164128.0,0.376728
VEN,1994,21474553.0,354.9675
VNM,1994,73651220.0,175.005
ESH,1994,,
YEM,1994,14297617.0,44.8623
ZMB,1994,8869745.0,67.2726
ZWE,1994,11261752.0,19.3606
AFG,1995,18110662.0,24.393
ALB,1995,3187784.0,14.0001
DZA,1995,28757788.0,234.415
ASM,1995,53158.0,
AGO,1995,13945205.0,52.7082
ATA,1995,,
ATG,1995,68672.0,1.09179
ARG,1995,34828168.0,529.409
ARM,1995,3217349.0,8.39244
ABW,1995,80324.0,2.40911
AUS,1995,18072000.0,586.086
AUT,1995,7948278.0,302.3074
AZE,1995,7684850.0,23.3778
BHR,1995,563698.0,25.1588
BGD,1995,115169933.0,201.006
BRB,1995,265955.0,3.5058
BLR,1995,10193831.0,58.1546
BEL,1995,10136811.0,357.8923
BLZ,1995,206962.0,1.19995
BEN,1995,5905552.0,13.0388
BMU,1995,59746.0,4.59911
BTN,1995,534629.0,1.6389
BOL,1995,7622334.0,34.3944
BIH,1995,3829049.0,9.30569
BWA,1995,1469173.0,13.28704
BRA,1995,162019889.0,1782.453
VGB,1995,19307.0,0.796257
BRN,1995,297112.0,21.3205
BGR,1995,8406067.0,85.2948
BFA,1995,10089880.0,9.77141
BDI,1995,5987044.0,5.17107
CPV,1995,386288.0,1.17738
KHM,1995,10656145.0,12.0498
CMR,1995,13599984.0,32.4553
CAN,1995,29302311.0,979.112
CYM,1995,32161.0,1.83958
CAF,1995,3222662.0,3.73205
TCD,1995,7010159.0,7.07755
CHL,1995,14380864.0,177.9239
CHN,1995,1204855000.0,2966.261
COL,1995,36421438.0,322.697
COM,1995,475394.0,1.19771
COG,1995,2707532.0,10.4022
COD,1995,41576239.0,36.7446
COK,1995,,
CRI,1995,3545524.0,36.0188
HRV,1995,4620030.0,64.7359
CUB,1995,10888246.0,59.894
CYP,1995,855391.0,17.2131
CZE,1995,10327253.0,220.2759
CIV,1995,14199759.0,60.7096
DNK,1995,5233373.0,208.7664
DJI,1995,630385.0,2.33915
DMA,1995,71105.0,0.559416
DOM,1995,7819239.0,52.9731
ECU,1995,11455205.0,89.7974
EGY,1995,62334025.0,442.081
SLV,1995,5628602.0,32.797
GNQ,1995,496768.0,0.751384
ERI,1995,2204227.0,3.70137
EST,1995,1436634.0,17.167
SWZ,1995,926836.0,5.17156
ETH,1995,57047906.0,35.2987
FLK,1995,,
FRO,1995,45625.0,
FJI,1995,775428.0,5.71428
FIN,1995,5107790.0,151.8338
CSK,1995,,
SCG,1995,,
SUN,1995,,
YUG,1995,,
FRA,1995,59541904.0,1975.654
GUF,1995,,
PYF,1995,218064.0,
GAB,1995,1084951.0,19.0376
GEO,1995,4657722.0,13.4478
DEU,1995,81678051.0,2996.298
GHA,1995,17014058.0,47.6047
GIB,1995,28688.0,
GRC,1995,10562153.0,248.9596
GRL,1995,55800.0,2.72901
GRD,1995,100286.0,0.812163
GLP,1995,403731.0,6.26325
GUM,1995,145559.0,
GTM,1995,10286786.0,63.83
GIN,1995,7269631.0,10.1031
GNB,1995,1088850.0,2.21775
GUY,1995,761298.0,3.05651
HTI,1995,7744509.0,23.0905
HND,1995,5709010.0,21.2449
HKG,1995,6156100.0,209.7367
HUN,1995,10328965.0,167.1648
ISL,1995,267468.0,8.49897
IND,1995,963922586.0,2036.366
IDN,1995,196934257.0,1152.93
IRN,1995,61442658.0,553.968
IRQ,1995,20149342.0,71.1484
IRL,1995,3608841.0,114.0684
ISR,1995,5545000.0,138.743
ITA,1995,56844303.0,2030.632
JAM,1995,2533705.0,23.3932
JPN,1995,125472000.0,4428.85
JOR,1995,4588842.0,34.7307
KAZ,1995,15816243.0,129.767
KEN,1995,27768297.0,83.385
KIR,1995,77716.0,0.137598
KWT,1995,1605907.0,88.0427
KGZ,1995,4560400.0,10.0024
LAO,1995,4846477.0,10.6456
LVA,1995,2485056.0,22.3535
LBN,1995,3528379.0,43.5208
LSO,1995,1898598.0,3.18925
LBR,1995,2044657.0,0.815617
LBY,1995,4948796.0,114.509
LTU,1995,3629102.0,36.2159
LUX,1995,408625.0,30.108
MAC,1995,385517.0,21.7278
MDG,1995,13475403.0,21.1443
MWI,1995,9844418.0,10.2589
MYS,1995,20487604.0,293.839
MDV,1995,254144.0,2.61291
MLI,1995,9585660.0,13.749
MLT,1995,377419.0,8.07593
MTQ,1995,368728.0,4.95024
MRT,1995,2313630.0,9.03903
MUS,1995,1122457.0,10.35434
MEX,1995,91663290.0,1289.315
FSM,1995,107535.0,
MDA,1995,2952307.0,15.0124
MNG,1995,2298017.0,8.37887
MNE,1995,611712.0,
MSR,1995,,
MAR,1995,26994255.0,103.807
MOZ,1995,15483277.0,7.11254
NAM,1995,1627866.0,10.197
NRU,1995,10626.0,
NPL,1995,21576074.0,36.3288
NLD,1995,15459006.0,582.452
ANT,1995,143880.0,2.87897
NCL,1995,193816.0,
NZL,1995,3673400.0,96.608
NIC,1995,4652185.0,14.8087
NER,1995,9490289.0,9.70938
NGA,1995,107948339.0,308.5325
NIU,1995,,
PRK,1995,21862300.0,40.3936
MKD,1995,1983259.0,16.4396
MNP,1995,45872.0,
NOR,1995,4359184.0,205.9444
OMN,1995,2204267.0,66.5347
PAK,1995,123776835.0,398.31
PSE,1995,2474666.0,
PAN,1995,2739667.0,29.8778
PNG,1995,5187063.0,14.0803
PRY,1995,4776838.0,43.1939
PER,1995,24299168.0,144.055
PHL,1995,69784087.0,286.4103
POL,1995,38594998.0,466.878
PRT,1995,10026176.0,243.9734
PRI,1995,3683103.0,59.6702
QAT,1995,513447.0,29.223
REU,1995,673543.0,11.9798
ROU,1995,22684270.0,247.9325
RUS,1995,148375787.0,1873.784
RWA,1995,5836490.0,3.89335
KNA,1995,42077.0,0.669801
LCA,1995,146871.0,1.64875
SPM,1995,,
VCT,1995,108043.0,0.77204
WSM,1995,170050.0,0.584177
STP,1995,131679.0,0.418928
SAU,1995,18638790.0,879.439
SEN,1995,8690155.0,20.3536
SRB,1995,7625357.0,
SYC,1995,75304.0,1.081962
SLE,1995,4303953.0,4.92926
SGP,1995,3524506.0,167.3017
SVK,1995,5361999.0,74.1498
SVN,1995,1989872.0,40.1631
SLB,1995,359276.0,0.793164
SOM,1995,7491647.0,6.00033
ZAF,1995,41435761.0,422.893
KOR,1995,45092991.0,797.633
SSD,1995,5118084.0,
ESP,1995,39724050.0,1077.557
LKA,1995,18242917.0,80.5508
SDN,1995,24094741.0,55.2018
SUR,1995,441851.0,4.70601
SWE,1995,8826939.0,291.3829
CHE,1995,7040687.0,369.5069
SYR,1995,14345491.0,59.6046
TWN,1995,21290100.0,475.124
TJK,1995,5764806.0,8.6892
TZA,1995,29649128.0,37.51515
THA,1995,59467272.0,578.854
BHS,1995,280179.0,9.17273
TLS,1995,844333.0,
TGO,1995,4226293.0,6.64719
TON,1995,95972.0,0.433054
TTO,1995,1254200.0,14.0611
TUN,1995,9125400.0,52.4445
TUR,1995,58486453.0,811.783
TKM,1995,4207841.0,20.8273
TCA,1995,16221.0,
TUV,1995,9298.0,
VIR,1995,107818.0,1.21931
UGA,1995,20413157.0,22.65682
UKR,1995,51512800.0,356.211
ARE,1995,2415099.0,243.852
GBR,1995,58019030.0,1830.538
USA,1995,266278000.0,11135.92
URY,1995,3224275.0,42.236
UZB,1995,22785000.0,63.1582
VUT,1995,168161.0,0.394348
VEN,1995,21931087.0,368.9946
VNM,1995,74910462.0,191.701
ESH,1995,,
YEM,1995,14913313.0,52.3338
ZMB,1995,9096608.0,69.2219
ZWE,1995,11410721.0,19.392
AFG,1996,18853444.0,25.2627
ALB,1996,3168033.0,15.2744
DZA,1996,29266415.0,244.026
ASM,1996,54209.0,
AGO,1996,14400722.0,59.8472
ATA,1996,,
ATG,1996,70176.0,1.1639
ARG,1996,35246376.0,558.667
ARM,1996,3168213.0,8.88759
ABW,1996,83211.0,2.4391
AUS,1996,18311000.0,609.71
AUT,1996,7959017.0,309.1158
AZE,1996,7763000.0,23.6817
BHR,1996,578661.0,26.1891
BGD,1996,117649927.0,210.301
BRB,1996,267047.0,3.64485
BLR,1996,10159569.0,59.7837
BEL,1996,10156637.0,362.6059
BLZ,1996,213660.0,1.21696
BEN,1996,6094272.0,13.6026
BMU,1996,60129.0,4.77731
BTN,1996,541471.0,1.73011
BOL,1996,7779268.0,35.8944
BIH,1996,3764419.0,14.3493
BWA,1996,1504724.0,14.01173
BRA,1996,164614682.0,1816.568
VGB,1996,19508.0,0.858433
BRN,1996,304620.0,21.9341
BGR,1996,8362826.0,91.0052
BFA,1996,10372734.0,10.8477
BDI,1996,6060110.0,4.7474
CPV,1996,395533.0,1.25623
KHM,1996,10982919.0,12.7603
CMR,1996,13970812.0,33.8707
CAN,1996,29610218.0,994.965
CYM,1996,34065.0,1.93143
CAF,1996,3308235.0,3.45034
TCD,1996,7250974.0,7.22724
CHL,1996,14587367.0,189.3671
CHN,1996,1217550000.0,3260.692
COL,1996,37076387.0,329.332
COM,1996,488625.0,1.18224
COG,1996,2785815.0,11.0671
COD,1996,42757239.0,36.3687
COK,1996,,
CRI,1996,3632361.0,36.5052
HRV,1996,4557097.0,68.6223
CUB,1996,10939285.0,64.5889
CYP,1996,873426.0,17.4279
CZE,1996,10315241.0,229.4429
CIV,1996,14665125.0,64.2883
DNK,1996,5263074.0,214.8209
DJI,1996,643649.0,2.25184
DMA,1996,70933.0,0.576781
DOM,1996,7952766.0,56.7508
ECU,1996,11703169.0,91.9543
EGY,1996,63601632.0,464.135
SLV,1996,5689943.0,33.0735
GNQ,1996,515844.0,1.25166
ERI,1996,2196467.0,4.03945
EST,1996,1415594.0,18.0159
SWZ,1996,945506.0,5.37025
ETH,1996,58883531.0,40.0756
FLK,1996,,
FRO,1996,45624.0,
FJI,1996,784389.0,5.98857
FIN,1996,5124573.0,157.4061
CSK,1996,,
SCG,1996,,
SUN,1996,,
YUG,1996,,
FRA,1996,59753095.0,2003.084
GUF,1996,,
PYF,1996,222323.0,
GAB,1996,1112944.0,19.7277
GEO,1996,4491699.0,14.9528
DEU,1996,81914831.0,3021.699
GHA,1996,17462504.0,49.7959
GIB,1996,28970.0,
GRC,1996,10608800.0,256.1572
GRL,1996,55900.0,2.77076
GRD,1996,101003.0,0.848208
GLP,1996,407784.0,6.58228
GUM,1996,148061.0,
GTM,1996,10536942.0,65.6425
GIN,1996,7463782.0,10.5538
GNB,1996,1110835.0,2.47501
GUY,1996,760801.0,3.29747
HTI,1996,7887312.0,23.9663
HND,1996,5874814.0,21.9956
HKG,1996,6435500.0,218.6682
HUN,1996,10311238.0,167.2296
ISL,1996,268916.0,8.88713
IND,1996,982365248.0,2188.784
IDN,1996,199901231.0,1243.066
IRN,1996,62294919.0,593.305
IRQ,1996,20783073.0,106.465
IRL,1996,3637510.0,122.1295
ISR,1996,5692000.0,147.103
ITA,1996,56860281.0,2056.81
JAM,1996,2558631.0,23.4666
JPN,1996,125757000.0,4568.53
JOR,1996,4732848.0,35.3933
KAZ,1996,15578227.0,130.67
KEN,1996,28589456.0,85.8889
KIR,1996,78904.0,0.141736
KWT,1996,1626858.0,88.6579
KGZ,1996,4628400.0,10.7052
LAO,1996,4951189.0,11.3832
LVA,1996,2457222.0,22.9322
LBN,1996,3610663.0,48.4325
LSO,1996,1934294.0,3.50225
LBR,1996,2160480.0,0.914469
LBY,1996,5036173.0,116.953
LTU,1996,3601613.0,38.0278
LUX,1996,414225.0,30.5288
MAC,1996,393376.0,21.6367
MDG,1996,13902697.0,21.5998
MWI,1996,10022783.0,11.0095
MYS,1996,21017619.0,323.2327
MDV,1996,259178.0,2.81825
MLI,1996,9837575.0,14.6017
MLT,1996,379905.0,8.3965
MTQ,1996,371913.0,5.17886
MRT,1996,2372900.0,9.565
MUS,1996,1133996.0,10.93293
MEX,1996,93147045.0,1373.489
FSM,1996,108311.0,
MDA,1996,2946401.0,14.1301
MNG,1996,2316571.0,8.57602
MNE,1996,611003.0,
MSR,1996,,
MAR,1996,27383472.0,116.651
MOZ,1996,15960445.0,7.90934
NAM,1996,1663378.0,10.5226
NRU,1996,10677.0,
NPL,1996,22090352.0,38.3023
NLD,1996,15530498.0,599.847
ANT,1996,141970.0,2.91897
NCL,1996,197564.0,
NZL,1996,3732000.0,100.2147
NIC,1996,4741571.0,15.7484
NER,1996,9826600.0,9.71914
NGA,1996,110668784.0,321.4782
NIU,1996,,
PRK,1996,22113428.0,39.0394
MKD,1996,1989441.0,16.6369
MNP,1996,47518.0,
NOR,1996,4381336.0,216.342
OMN,1996,2236652.0,68.4608
PAK,1996,127349293.0,417.615
PSE,1996,2587997.0,
PAN,1996,2796291.0,32.0968
PNG,1996,5314258.0,15.009
PRY,1996,4887638.0,43.8737
PER,1996,24753825.0,148.021
PHL,1996,71401743.0,303.195
POL,1996,38624370.0,493.358
PRT,1996,10063945.0,252.523
PRI,1996,3724655.0,61.0531
QAT,1996,522531.0,30.5014
REU,1996,686462.0,12.2314
ROU,1996,22619004.0,257.7952
RUS,1996,148160129.0,1806.68
RWA,1996,6013112.0,4.38958
KNA,1996,42472.0,0.7093
LCA,1996,148837.0,1.76473
SPM,1996,,
VCT,1996,107983.0,0.784491
WSM,1996,171165.0,0.626818
STP,1996,133799.0,0.425212
SAU,1996,19033843.0,902.634
SEN,1996,8912872.0,20.7648
SRB,1996,7617794.0,
SYC,1996,76417.0,1.102285
SLE,1996,4312660.0,5.01571
SGP,1996,3670704.0,179.8014
SVK,1996,5373361.0,79.0583
SVN,1996,1988628.0,41.3636
SLB,1996,369517.0,0.805924
SOM,1996,7682683.0,6.23433
ZAF,1996,42241007.0,441.078
KOR,1996,45524681.0,860.572
SSD,1996,5221925.0,
ESP,1996,39889852.0,1106.254
LKA,1996,18367290.0,90.3564
SDN,1996,24782384.0,58.4693
SUR,1996,448207.0,4.75483
SWE,1996,8840998.0,296.0203
CHE,1996,7071850.0,371.5773
SYR,1996,14754148.0,65.4612
TWN,1996,21462400.0,504.471
TJK,1996,5851354.0,7.2327
TZA,1996,30444523.0,39.21997
THA,1996,60130190.0,611.571
BHS,1996,283980.0,9.56015
TLS,1996,855358.0,
TGO,1996,4348808.0,7.23455
TON,1996,96267.0,0.433444
TTO,1996,1257547.0,15.0514
TUN,1996,9267335.0,56.1922
TUR,1996,59423278.0,871.689
TKM,1996,4287337.0,22.2227
TCA,1996,16930.0,
TUV,1996,9317.0,
VIR,1996,108095.0,1.23153
UGA,1996,21032817.0,24.71227
UKR,1996,51057800.0,320.59
ARE,1996,2539121.0,257.991
GBR,1996,58166950.0,1874.988
USA,1996,269394000.0,11556.02
URY,1996,3247383.0,44.5919
UZB,1996,23225000.0,64.2306
VUT,1996,171721.0,0.404448
VEN,1996,22385650.0,368.2646
VNM,1996,76068739.0,209.606
ESH,1996,,
YEM,1996,15469274.0,63.0755
ZMB,1996,9339740.0,73.5265
ZWE,1996,11541215.0,21.2796
AFG,1997,19357126.0,23.9564
ALB,1997,3148281.0,13.619
DZA,1997,29742980.0,246.711
ASM,1997,55227.0,
AGO,1997,14871572.0,64.2007
ATA,1997,,
ATG,1997,71707.0,1.22758
ARG,1997,35657438.0,603.981
ARM,1997,3133081.0,9.18275
ABW,1997,85450.0,2.62971
AUS,1997,18517000.0,637.787
AUT,1997,7968041.0,315.9458
AZE,1997,7838250.0,25.0553
BHR,1997,594927.0,27.0232
BGD,1997,120160571.0,219.743
BRB,1997,268183.0,3.81763
BLR,1997,10117433.0,66.5986
BEL,1997,10181245.0,376.363
BLZ,1997,221575.0,1.26052
BEN,1997,6281644.0,14.3827
BMU,1997,60497.0,4.99734
BTN,1997,551713.0,1.82308
BOL,1997,7937453.0,37.6727
BIH,1997,3736070.0,19.6071
BWA,1997,1540424.0,15.07993
BRA,1997,167209046.0,1884.107
VGB,1997,19660.0,0.948689
BRN,1997,311962.0,21.6109
BGR,1997,8312068.0,77.843
BFA,1997,10665552.0,11.5329
BDI,1997,6122130.0,4.76272
CPV,1997,404248.0,1.35219
KHM,1997,11298594.0,13.2715
CMR,1997,14344444.0,35.6426
CAN,1997,29905948.0,1037.55
CYM,1997,36155.0,2.03761
